,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
87,0GwRPApySiOtZjX3KkPrBm,0.535,0.0336,7,-26.102,1,0.0617,0.873,0.000669,0.111,0.135,136.545,2
88,0SUDiaR0qm30fXVGPjPvRp,0.252,0.314,5,-18.197,0,0.0407,0.942,0.676,0.0892,0.2,75.056,2
89,3dqbN2Ed7MNAJG5T3n4fll,0.503,0.472,6,-8.769,1,0.118,0.416,0.671,0.147,0.236,148.212,2
90,2kfGoV9a5dbSKCNmUWH2ZF,0.307,0.371,3,-8.498,1,0.0288,0.923,0.0253,0.11,0.189,115.241,2
91,0Za2Usmt0E0IwbPwmZtoQY,0.569,0.0509,0,-18.799,1,0.0576,0.948,0.000701,0.116,0.0773,120.468,2
92,2cYALQZNXmuFGp2ecgpKMa,0.563,0.283,2,-11.858,1,0.0395,0.872,0.000143,0.0899,0.228,106.973,2
93,4Gyo5XZzmZawnpqaRRedKu,0.458,0.13,11,-14.575,1,0.0805,0.907,0.0,0.164,0.333,162.311,2
94,7D0RhFcb3CrfPuTJ0obrod,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,2
95,2v8GT5HHcqFaTXS2xijw4r,0.648,0.115,6,-17.133,1,0.0445,0.939,3.88e-05,0.11,0.29,119.967,2
96,5PzWVmfzu7rePAuFkxPQf0,0.233,0.15,1,-11.736,1,0.0336,0.982,0.36,0.154,0.0875,143.887,2
97,5Zz8mrmVVhOq3iuv8Gh0MX,0.215,0.316,3,-12.201,1,0.0297,0.135,0.244,0.595,0.19,94.619,2
98,49wZPjRR4RbW09m3yNOVzq,0.534,0.209,5,-11.883,0,0.034,0.837,8.36e-05,0.111,0.291,145.697,2
99,66vCGyCroLTBjOnbVmjIhn,0.469,0.293,0,-10.213,0,0.0376,0.819,0.002,0.108,0.296,141.539,2
0,30bqVoKjX479ab90a8Pafp,0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,93.099,2
